table_name,row_key,action,source_key
related_characters,related:Q17033514,insert,wikidata
related_characters,related:Q17064925,insert,wikidata
related_characters,related:Q17066180,insert,wikidata
related_characters,related:Q1735229,insert,wikidata
related_characters,related:Q1748149,insert,wikidata
related_characters,related:Q1748380,insert,wikidata
related_characters,related:Q1771401,insert,wikidata
related_characters,related:Q1772036,insert,wikidata
related_characters,related:Q17986678,insert,wikidata
related_characters,related:Q1841525,insert,wikidata
related_characters,related:Q1861779,insert,wikidata
related_characters,related:Q1872439,insert,wikidata
related_characters,related:Q1908572,insert,wikidata
related_characters,related:Q1911253,insert,wikidata
related_characters,related:Q19364972,insert,wikidata
related_characters,related:Q19398,insert,wikidata
related_characters,related:Q19571310,insert,wikidata
related_characters,related:Q1982323,insert,wikidata
related_characters,related:Q1984020,insert,wikidata
related_characters,related:Q19840837,insert,wikidata
related_characters,related:Q19867627,insert,wikidata
related_characters,related:Q19875028,insert,wikidata
related_characters,related:Q1987662,insert,wikidata
related_characters,related:Q19881381,insert,wikidata
related_characters,related:Q1994866,insert,wikidata
related_characters,related:Q1995969,insert,wikidata
related_characters,related:Q2003141,insert,wikidata
related_characters,related:Q2032965,insert,wikidata
related_characters,related:Q2034529,insert,wikidata
related_characters,related:Q20656907,insert,wikidata
related_characters,related:Q2066394,insert,wikidata
related_characters,related:Q2070834,insert,wikidata
related_characters,related:Q2071256,insert,wikidata
related_characters,related:Q2071805,insert,wikidata
related_characters,related:Q2075745,insert,wikidata
related_characters,related:Q2082275,insert,wikidata
related_characters,related:Q20858389,insert,wikidata
related_characters,related:Q208927,insert,wikidata
related_characters,related:Q20979240,insert,wikidata
related_characters,related:Q21188801,insert,wikidata
related_characters,related:Q21188808,insert,wikidata
related_characters,related:Q2267017,insert,wikidata
related_characters,related:Q2271377,insert,wikidata
related_characters,related:Q227710,insert,wikidata
related_characters,related:Q2289795,insert,wikidata
related_characters,related:Q2295556,insert,wikidata
related_characters,related:Q2295563,insert,wikidata
related_characters,related:Q2298077,insert,wikidata
related_characters,related:Q2309083,insert,wikidata
related_characters,related:Q2314770,insert,wikidata
related_characters,related:Q2328990,insert,wikidata
related_characters,related:Q23306601,insert,wikidata
related_characters,related:Q23306602,insert,wikidata
related_characters,related:Q2339160,insert,wikidata
related_characters,related:Q2339552,insert,wikidata
related_characters,related:Q2339776,insert,wikidata
related_characters,related:Q2361279,insert,wikidata
related_characters,related:Q2364510,insert,wikidata
related_characters,related:Q2385117,insert,wikidata
related_characters,related:Q23894967,insert,wikidata
related_characters,related:Q2393694,insert,wikidata
related_characters,related:Q23991129,insert,wikidata
related_characters,related:Q23991271,insert,wikidata
related_characters,related:Q2404595,insert,wikidata
related_characters,related:Q24050117,insert,wikidata
related_characters,related:Q2417914,insert,wikidata
related_characters,related:Q2418665,insert,wikidata
related_characters,related:Q2418760,insert,wikidata
related_characters,related:Q2419540,insert,wikidata
related_characters,related:Q2420335,insert,wikidata
related_characters,related:Q24207147,insert,wikidata
related_characters,related:Q2435970,insert,wikidata
related_characters,related:Q2436122,insert,wikidata
related_characters,related:Q2438411,insert,wikidata
related_characters,related:Q2440293,insert,wikidata
related_characters,related:Q2448071,insert,wikidata
related_characters,related:Q2465865,insert,wikidata
related_characters,related:Q2473486,insert,wikidata
related_characters,related:Q2474195,insert,wikidata
related_characters,related:Q2487192,insert,wikidata
related_characters,related:Q2500449,insert,wikidata
related_characters,related:Q2504688,insert,wikidata
related_characters,related:Q2519959,insert,wikidata
related_characters,related:Q2532716,insert,wikidata
related_characters,related:Q2534462,insert,wikidata
related_characters,related:Q2539445,insert,wikidata
related_characters,related:Q2545790,insert,wikidata
related_characters,related:Q2550236,insert,wikidata
related_characters,related:Q2551564,insert,wikidata
related_characters,related:Q2568977,insert,wikidata
related_characters,related:Q2584005,insert,wikidata
related_characters,related:Q2602677,insert,wikidata
related_characters,related:Q2603976,insert,wikidata
related_characters,related:Q2604725,insert,wikidata
related_characters,related:Q2608804,insert,wikidata
related_characters,related:Q2620643,insert,wikidata
related_characters,related:Q2624716,insert,wikidata
related_characters,related:Q2624726,insert,wikidata
related_characters,related:Q2628556,insert,wikidata
related_characters,related:Q2633496,insert,wikidata
related_characters,related:Q2639507,insert,wikidata
related_characters,related:Q2642022,insert,wikidata
related_characters,related:Q2642342,insert,wikidata
related_characters,related:Q2657400,insert,wikidata
related_characters,related:Q2658347,insert,wikidata
related_characters,related:Q2663969,insert,wikidata
related_characters,related:Q2664416,insert,wikidata
related_characters,related:Q2671468,insert,wikidata
related_characters,related:Q2703749,insert,wikidata
related_characters,related:Q27132943,insert,wikidata
related_characters,related:Q2721134,insert,wikidata
related_characters,related:Q2721152,insert,wikidata
related_characters,related:Q2723286,insert,wikidata
related_characters,related:Q2731643,insert,wikidata
related_characters,related:Q2735212,insert,wikidata
related_characters,related:Q2746596,insert,wikidata
related_characters,related:Q2749614,insert,wikidata
related_characters,related:Q2790757,insert,wikidata
related_characters,related:Q27986209,insert,wikidata
related_characters,related:Q28006858,insert,wikidata
related_characters,related:Q2821619,insert,wikidata
related_characters,related:Q2823008,insert,wikidata
related_characters,related:Q2842673,insert,wikidata
related_characters,related:Q288516,insert,wikidata
related_characters,related:Q2886408,insert,wikidata
related_characters,related:Q2900730,insert,wikidata
related_characters,related:Q2906990,insert,wikidata
related_characters,related:Q29097098,insert,wikidata
related_characters,related:Q2915396,insert,wikidata
related_characters,related:Q2928024,insert,wikidata
related_characters,related:Q2962576,insert,wikidata
related_characters,related:Q2998614,insert,wikidata
related_characters,related:Q3008124,insert,wikidata
related_characters,related:Q3020765,insert,wikidata
related_characters,related:Q302534,insert,wikidata
related_characters,related:Q3029214,insert,wikidata
related_characters,related:Q30315324,insert,wikidata
related_characters,related:Q3031868,insert,wikidata
related_characters,related:Q3032140,insert,wikidata
related_characters,related:Q3038387,insert,wikidata
related_characters,related:Q3039224,insert,wikidata
related_characters,related:Q3043221,insert,wikidata
related_characters,related:Q3052324,insert,wikidata
related_characters,related:Q30636422,insert,wikidata
related_characters,related:Q3087835,insert,wikidata
related_characters,related:Q3095016,insert,wikidata
related_characters,related:Q3100198,insert,wikidata
related_characters,related:Q3108827,insert,wikidata
related_characters,related:Q3109952,insert,wikidata
related_characters,related:Q3111031,insert,wikidata
related_characters,related:Q3115851,insert,wikidata
related_characters,related:Q3139744,insert,wikidata
related_characters,related:Q3162643,insert,wikidata
related_characters,related:Q3183266,insert,wikidata
related_characters,related:Q3192657,insert,wikidata
related_characters,related:Q3198900,insert,wikidata
related_characters,related:Q3199922,insert,wikidata
related_characters,related:Q322646,insert,wikidata
related_characters,related:Q3247771,insert,wikidata
related_characters,related:Q3259423,insert,wikidata
related_characters,related:Q3269419,insert,wikidata
related_characters,related:Q3281842,insert,wikidata
related_characters,related:Q3285766,insert,wikidata
related_characters,related:Q3293073,insert,wikidata
related_characters,related:Q3303309,insert,wikidata
related_characters,related:Q3336797,insert,wikidata
related_characters,related:Q3356429,insert,wikidata
related_characters,related:Q3440451,insert,wikidata
related_characters,related:Q3446576,insert,wikidata
related_characters,related:Q3480653,insert,wikidata
related_characters,related:Q3486816,insert,wikidata
related_characters,related:Q3488248,insert,wikidata
related_characters,related:Q3489235,insert,wikidata
related_characters,related:Q3492961,insert,wikidata
related_characters,related:Q3496918,insert,wikidata
related_characters,related:Q3498060,insert,wikidata
related_characters,related:Q3501133,insert,wikidata
related_characters,related:Q3503968,insert,wikidata
related_characters,related:Q3539043,insert,wikidata
related_characters,related:Q3543422,insert,wikidata
related_characters,related:Q3543851,insert,wikidata
related_characters,related:Q3544280,insert,wikidata
related_characters,related:Q3544440,insert,wikidata
related_characters,related:Q3544680,insert,wikidata
related_characters,related:Q3545397,insert,wikidata
related_characters,related:Q3545586,insert,wikidata
related_characters,related:Q3545630,insert,wikidata
related_characters,related:Q3545872,insert,wikidata
related_characters,related:Q3546921,insert,wikidata
related_characters,related:Q3550368,insert,wikidata
related_characters,related:Q3551286,insert,wikidata
related_characters,related:Q3570193,insert,wikidata
related_characters,related:Q3570549,insert,wikidata
related_characters,related:Q3576299,insert,wikidata
related_characters,related:Q3613591,insert,wikidata
related_characters,related:Q3658902,insert,wikidata
related_characters,related:Q3686980,insert,wikidata
related_characters,related:Q369515,insert,wikidata
related_characters,related:Q3704417,insert,wikidata
related_characters,related:Q3772700,insert,wikidata
related_characters,related:Q3785756,insert,wikidata
related_characters,related:Q3832323,insert,wikidata
related_characters,related:Q3841033,insert,wikidata
related_characters,related:Q3846693,insert,wikidata
related_characters,related:Q3847537,insert,wikidata
related_characters,related:Q385744,insert,wikidata
related_characters,related:Q39052969,insert,wikidata
related_characters,related:Q39069914,insert,wikidata
related_characters,related:Q39071489,insert,wikidata
related_characters,related:Q3998685,insert,wikidata
related_characters,related:Q4003146,insert,wikidata
related_characters,related:Q4003147,insert,wikidata
related_characters,related:Q4003148,insert,wikidata
related_characters,related:Q4003164,insert,wikidata
related_characters,related:Q4003168,insert,wikidata
related_characters,related:Q4003183,insert,wikidata
related_characters,related:Q4003185,insert,wikidata
related_characters,related:Q4003186,insert,wikidata
related_characters,related:Q4009216,insert,wikidata
related_characters,related:Q43073416,insert,wikidata
related_characters,related:Q431125,insert,wikidata
related_characters,related:Q431400,insert,wikidata
related_characters,related:Q431862,insert,wikidata
related_characters,related:Q432272,insert,wikidata
related_characters,related:Q4353353,insert,wikidata
related_characters,related:Q4483669,insert,wikidata
related_characters,related:Q4691169,insert,wikidata
related_characters,related:Q4699585,insert,wikidata
related_characters,related:Q47302915,insert,wikidata
related_characters,related:Q4746268,insert,wikidata
related_characters,related:Q47471875,insert,wikidata
related_characters,related:Q4781622,insert,wikidata
related_characters,related:Q48412444,insert,wikidata
related_characters,related:Q48544198,insert,wikidata
related_characters,related:Q48739522,insert,wikidata
related_characters,related:Q4883353,insert,wikidata
related_characters,related:Q4889166,insert,wikidata
related_characters,related:Q48946153,insert,wikidata
related_characters,related:Q48947511,insert,wikidata
related_characters,related:Q48957559,insert,wikidata
related_characters,related:Q48958279,insert,wikidata
related_characters,related:Q4921877,insert,wikidata
related_characters,related:Q4928002,insert,wikidata
related_characters,related:Q4963042,insert,wikidata
related_characters,related:Q5032038,insert,wikidata
related_characters,related:Q5063090,insert,wikidata
related_characters,related:Q510450,insert,wikidata
related_characters,related:Q5200168,insert,wikidata
related_characters,related:Q5210033,insert,wikidata
related_characters,related:Q5212824,insert,wikidata
related_characters,related:Q5223578,insert,wikidata
related_characters,related:Q52413964,insert,wikidata
related_characters,related:Q5297058,insert,wikidata
related_characters,related:Q5318067,insert,wikidata
related_characters,related:Q534889,insert,wikidata
related_characters,related:Q5350072,insert,wikidata
related_characters,related:Q5377360,insert,wikidata
related_characters,related:Q5388669,insert,wikidata
related_characters,related:Q540442,insert,wikidata
related_characters,related:Q5441790,insert,wikidata
related_characters,related:Q5443580,insert,wikidata
related_characters,related:Q5459730,insert,wikidata
related_characters,related:Q5516076,insert,wikidata
related_characters,related:Q5517781,insert,wikidata
related_characters,related:Q55607777,insert,wikidata
related_characters,related:Q5570029,insert,wikidata
related_characters,related:Q55938790,insert,wikidata
related_characters,related:Q568267,insert,wikidata
related_characters,related:Q57013559,insert,wikidata
related_characters,related:Q57022061,insert,wikidata
related_characters,related:Q576524,insert,wikidata
related_characters,related:Q577086,insert,wikidata
related_characters,related:Q580822,insert,wikidata
related_characters,related:Q59644,insert,wikidata
related_characters,related:Q60002,insert,wikidata
related_characters,related:Q60146,insert,wikidata
related_characters,related:Q60464931,insert,wikidata
related_characters,related:Q60464979,insert,wikidata
related_characters,related:Q60484975,insert,wikidata
related_characters,related:Q60549183,insert,wikidata
related_characters,related:Q6151029,insert,wikidata
related_characters,related:Q615226,insert,wikidata
related_characters,related:Q616633,insert,wikidata
related_characters,related:Q6178488,insert,wikidata
related_characters,related:Q63761127,insert,wikidata
related_characters,related:Q63761182,insert,wikidata
related_characters,related:Q6404004,insert,wikidata
related_characters,related:Q645718,insert,wikidata
related_characters,related:Q64658380,insert,wikidata
related_characters,related:Q647315,insert,wikidata
related_characters,related:Q6497975,insert,wikidata
related_characters,related:Q65117523,insert,wikidata
related_characters,related:Q6513617,insert,wikidata
related_characters,related:Q653898,insert,wikidata
related_characters,related:Q654551,insert,wikidata
related_characters,related:Q6662949,insert,wikidata
related_characters,related:Q669916,insert,wikidata
related_characters,related:Q672591,insert,wikidata
related_characters,related:Q6726329,insert,wikidata
related_characters,related:Q6726576,insert,wikidata
related_characters,related:Q6729338,insert,wikidata
related_characters,related:Q6746231,insert,wikidata
related_characters,related:Q6785042,insert,wikidata
related_characters,related:Q6818707,insert,wikidata
related_characters,related:Q6842189,insert,wikidata
related_characters,related:Q6904213,insert,wikidata
related_characters,related:Q6911845,insert,wikidata
related_characters,related:Q6979927,insert,wikidata
related_characters,related:Q7045734,insert,wikidata
related_characters,related:Q7053134,insert,wikidata
related_characters,related:Q7080283,insert,wikidata
related_characters,related:Q71067619,insert,wikidata
related_characters,related:Q7248194,insert,wikidata
related_characters,related:Q7292400,insert,wikidata
related_characters,related:Q7296820,insert,wikidata
related_characters,related:Q734861,insert,wikidata
related_characters,related:Q73544,insert,wikidata
related_characters,related:Q735721,insert,wikidata
related_characters,related:Q737236,insert,wikidata
related_characters,related:Q7372377,insert,wikidata
related_characters,related:Q740257,insert,wikidata
related_characters,related:Q741279,insert,wikidata
related_characters,related:Q7487249,insert,wikidata
related_characters,related:Q7497450,insert,wikidata
related_characters,related:Q7562380,insert,wikidata
related_characters,related:Q7653886,insert,wikidata
related_characters,related:Q771054,insert,wikidata
related_characters,related:Q773035,insert,wikidata
related_characters,related:Q7791911,insert,wikidata
related_characters,related:Q780488,insert,wikidata
related_characters,related:Q7855000,insert,wikidata
related_characters,related:Q7860164,insert,wikidata
related_characters,related:Q7880226,insert,wikidata
related_characters,related:Q7880273,insert,wikidata
related_characters,related:Q7914646,insert,wikidata
related_characters,related:Q8000827,insert,wikidata
related_characters,related:Q8054873,insert,wikidata
related_characters,related:Q8060735,insert,wikidata
related_characters,related:Q8073711,insert,wikidata
related_characters,related:Q81787,insert,wikidata
related_characters,related:Q841372,insert,wikidata
related_characters,related:Q849818,insert,wikidata
related_characters,related:Q858901,insert,wikidata
related_characters,related:Q898039,insert,wikidata
related_characters,related:Q898201,insert,wikidata
related_characters,related:Q910204,insert,wikidata
related_characters,related:Q913359,insert,wikidata
related_characters,related:Q927598,insert,wikidata
related_characters,related:Q929273,insert,wikidata
related_characters,related:Q929285,insert,wikidata
related_characters,related:Q930794,insert,wikidata
related_characters,related:Q9311511,insert,wikidata
related_characters,related:Q936542,insert,wikidata
related_characters,related:Q944173,insert,wikidata
related_characters,related:Q955796,insert,wikidata
related_characters,related:Q962140,insert,wikidata
related_characters,related:Q96379736,insert,wikidata
related_characters,related:Q965099,insert,wikidata
related_characters,related:Q978851,insert,wikidata
related_characters,related:Q98454793,insert,wikidata
related_characters,related:Q98454800,insert,wikidata
character_relation_targets,2:child:Darkdevil,insert,derived
character_relation_targets,3:alternate_universe_counterpart:Ultimate Black Cat,insert,derived
character_relation_targets,3:child:Felicity Hardy,insert,derived
character_relation_targets,3:partner:Puma,insert,derived
character_relation_targets,5:alternate_universe_counterpart:Captain America,insert,derived
character_relation_targets,5:alternate_universe_counterpart:Ultimate Captain America,insert,derived
character_relation_targets,5:enemy:Arnim Zola,insert,derived
character_relation_targets,5:enemy:Baron Zemo,insert,derived
character_relation_targets,5:enemy:Crossbones,insert,derived
character_relation_targets,5:enemy:Doctor Faustus,insert,derived
character_relation_targets,5:enemy:Hate-Monger,insert,derived
character_relation_targets,5:enemy:Helmut Zemo,insert,derived
character_relation_targets,5:enemy:Hydra,insert,derived
character_relation_targets,5:enemy:Korath the Pursuer,insert,derived
character_relation_targets,5:enemy:MODOK,insert,derived
character_relation_targets,5:enemy:Mister Hyde,insert,derived
character_relation_targets,5:enemy:Porcupine,insert,derived
character_relation_targets,5:enemy:Red Skull,insert,derived
character_relation_targets,5:enemy:Serpent Society,insert,derived
character_relation_targets,5:enemy:Sin,insert,derived
character_relation_targets,5:enemy:Solarr,insert,derived
character_relation_targets,5:enemy:Viper,insert,derived
character_relation_targets,6:child:Toxin,insert,derived
character_relation_targets,8:alternate_universe_counterpart:Kingpin,insert,derived
character_relation_targets,8:enemy:Bullet,insert,derived
character_relation_targets,8:enemy:Bushwacker,insert,derived
character_relation_targets,8:enemy:Death-Stalker,insert,derived
character_relation_targets,8:enemy:Eel,insert,derived
character_relation_targets,8:enemy:Enforcers,insert,derived
character_relation_targets,8:enemy:Fancy Dan,insert,derived
character_relation_targets,8:enemy:Gladiator,insert,derived
character_relation_targets,8:enemy:Jester,insert,derived
character_relation_targets,8:enemy:Mister Hyde,insert,derived
character_relation_targets,8:enemy:Montana,insert,derived
character_relation_targets,8:enemy:Nuke,insert,derived
character_relation_targets,8:enemy:Owl,insert,derived
character_relation_targets,8:enemy:Stilt-Man,insert,derived
character_relation_targets,8:enemy:The Hand,insert,derived
character_relation_targets,8:enemy:Turk Barrett,insert,derived
character_relation_targets,8:father:Jack Murdock,insert,derived
character_relation_targets,8:mother:Maggie Murdock,insert,derived
character_relation_targets,8:partner:Claire Temple,insert,derived
character_relation_targets,8:partner:Dakota North,insert,derived
character_relation_targets,8:partner:Echo,insert,derived
character_relation_targets,8:partner:Elektra,insert,derived
character_relation_targets,8:partner:Karen Page,insert,derived
character_relation_targets,8:partner:Moondragon,insert,derived
character_relation_targets,8:spouse:Milla Donovan,insert,derived
character_relation_targets,9:alternate_universe_counterpart:Doom 2099,insert,derived
character_relation_targets,9:alternate_universe_counterpart:Ultimate Doctor Doom,insert,derived
character_relation_targets,9:child:Kristoff Vernard,insert,derived
character_relation_targets,9:enemy:Beyonder,insert,derived
character_relation_targets,9:enemy:Dreadknight,insert,derived
character_relation_targets,9:enemy:Excalibur,insert,derived
character_relation_targets,9:enemy:Impossible Man,insert,derived
character_relation_targets,9:enemy:Invisible Woman,insert,derived
character_relation_targets,9:enemy:Maker,insert,derived
character_relation_targets,9:enemy:Mephisto,insert,derived
character_relation_targets,9:enemy:Squirrel Girl,insert,derived
character_relation_targets,9:enemy:The Fantastic Four,insert,derived
character_relation_targets,9:enemy:Thing,insert,derived
character_relation_targets,9:mother:Cynthia von Doom,insert,derived
character_relation_targets,9:partner:Morgan le Fay,insert,derived
character_relation_targets,9:partner:Scarlet Witch,insert,derived
character_relation_targets,11:enemy:Baron Mordo,insert,derived
character_relation_targets,11:enemy:Dormammu,insert,derived
character_relation_targets,11:enemy:Dweller-in-Darkness,insert,derived
character_relation_targets,11:enemy:Gargantos,insert,derived
character_relation_targets,11:enemy:Nightmare,insert,derived
character_relation_targets,11:enemy:Shuma-Gorath,insert,derived
character_relation_targets,11:enemy:Xandu,insert,derived
character_relation_targets,11:enemy:Zom,insert,derived
character_relation_targets,11:partner:Clea,insert,derived
character_relation_targets,12:alternate_universe_counterpart:Ultimate Venom,insert,derived
character_relation_targets,12:child:Carl Mach,insert,derived
character_relation_targets,12:child:Nam,insert,derived
character_relation_targets,12:enemy:Maker,insert,derived
character_relation_targets,12:enemy:Toxin,insert,derived
character_relation_targets,14:alternate_universe_counterpart:Cosmic Ghost Rider,insert,derived
character_relation_targets,14:child:Frank Castle Jr.,insert,derived
character_relation_targets,14:child:Lisa Barbara Castle,insert,derived
character_relation_targets,14:enemy:Barracuda,insert,derived
character_relation_targets,14:enemy:Bushwacker,insert,derived
character_relation_targets,14:enemy:Damage,insert,derived
character_relation_targets,14:enemy:Jigsaw,insert,derived
character_relation_targets,14:enemy:Ma Gnucci,insert,derived
character_relation_targets,14:enemy:Rapido,insert,derived
character_relation_targets,14:enemy:Russian,insert,derived
character_relation_targets,14:enemy:Sniper,insert,derived
character_relation_targets,14:enemy:Thorn,insert,derived
character_relation_targets,14:spouse:Maria Castle,insert,derived
character_relation_targets,15:child:Normie Osborn,insert,derived
character_relation_targets,15:partner:Menace,insert,derived
character_relation_targets,18:alternate_universe_counterpart:Maestro,insert,derived
character_relation_targets,18:alternate_universe_counterpart:Ultimate Hulk,insert,derived
character_relation_targets,18:child:Hiro-Kala,insert,derived
character_relation_targets,18:child:Lyra,insert,derived
character_relation_targets,18:child:Skaar,insert,derived
character_relation_targets,18:enemy:Abomination,insert,derived
character_relation_targets,18:enemy:Absorbing Man,insert,derived
character_relation_targets,18:enemy:Bi-Beast,insert,derived
character_relation_targets,18:enemy:Brian Banner,insert,derived
character_relation_targets,18:enemy:Gamma Corps,insert,derived
character_relation_targets,18:enemy:Gardener,insert,derived
character_relation_targets,18:enemy:Glenn Talbot,insert,derived
character_relation_targets,18:enemy:Glob,insert,derived
character_relation_targets,18:enemy:MODOK,insert,derived
character_relation_targets,18:enemy:Madman,insert,derived
character_relation_targets,18:enemy:Maestro,insert,derived
character_relation_targets,18:enemy:Mercy,insert,derived
character_relation_targets,18:enemy:Mister Hyde,insert,derived
character_relation_targets,18:enemy:One Below All,insert,derived
character_relation_targets,18:enemy:Speedfreek,insert,derived
character_relation_targets,18:enemy:The Leader,insert,derived
character_relation_targets,18:enemy:Thunderbolt Ross,insert,derived
character_relation_targets,18:enemy:Tyrannus,insert,derived
character_relation_targets,18:enemy:U-Foes,insert,derived
character_relation_targets,18:enemy:Zzzax,insert,derived
character_relation_targets,18:father:Brian Banner,insert,derived
character_relation_targets,18:mother:Rebecca Banner,insert,derived
character_relation_targets,18:spouse:Betty Ross,insert,derived
character_relation_targets,18:spouse:Caiera,insert,derived
character_relation_targets,19:child:Richard Fisk,insert,derived
character_relation_targets,19:enemy:Richard Fisk,insert,derived
character_relation_targets,19:enemy:Silvermane,insert,derived
character_relation_targets,19:enemy:Vanessa Fisk,insert,derived
character_relation_targets,19:spouse:Vanessa Fisk,insert,derived
character_relation_targets,20:alternate_universe_counterpart:Ultimate Kraven,insert,derived
character_relation_targets,20:child:Alyosha Kravinoff,insert,derived
character_relation_targets,20:child:Ana Kravinoff,insert,derived
character_relation_targets,20:child:Grim Hunter,insert,derived
character_relation_targets,20:enemy:Tigra,insert,derived
character_relation_targets,21:child:Billy Connors,insert,derived
character_relation_targets,21:spouse:Martha Connors,insert,derived
character_relation_targets,24:partner:Peter Parker,insert,derived
character_relation_targets,25:enemy:Aaron Davis,insert,derived
character_relation_targets,25:enemy:Kangaroo,insert,derived
character_relation_targets,25:enemy:Ultimate Green Goblin,insert,derived
character_relation_targets,27:alternate_universe_counterpart:Spider-Man,insert,derived
character_relation_targets,27:alternate_universe_counterpart:Ultimate Spider-Man,insert,derived
character_relation_targets,27:child:Benjamin Richard Parker,insert,derived
character_relation_targets,27:child:Felicity Hardy,insert,derived
character_relation_targets,27:enemy:Abner Jenkins,insert,derived
character_relation_targets,27:enemy:Alyosha Kravinoff,insert,derived
character_relation_targets,27:enemy:Black Tarantula,insert,derived
character_relation_targets,27:enemy:Bloodshed,insert,derived
character_relation_targets,27:enemy:Boomerang,insert,derived
character_relation_targets,27:enemy:Cletus Kasady,insert,derived
character_relation_targets,27:enemy:Doppelganger,insert,derived
character_relation_targets,27:enemy:Enforcers,insert,derived
character_relation_targets,27:enemy:Fancy Dan,insert,derived
character_relation_targets,27:enemy:Frederick Foswell,insert,derived
character_relation_targets,27:enemy:Green Goblin,insert,derived
character_relation_targets,27:enemy:Grim Hunter,insert,derived
character_relation_targets,27:enemy:Hitman,insert,derived
character_relation_targets,27:enemy:Hobgoblin,insert,derived
character_relation_targets,27:enemy:Hood,insert,derived
character_relation_targets,27:enemy:Jackal,insert,derived
character_relation_targets,27:enemy:Jonas Harrow,insert,derived
character_relation_targets,27:enemy:Man Mountain Marko,insert,derived
character_relation_targets,27:enemy:Molten Man,insert,derived
character_relation_targets,27:enemy:Montana,insert,derived
character_relation_targets,27:enemy:Ox,insert,derived
character_relation_targets,27:enemy:Phil Urich,insert,derived
character_relation_targets,27:enemy:Puma,insert,derived
character_relation_targets,27:enemy:Richard Fisk,insert,derived
character_relation_targets,27:enemy:Rocket Racer,insert,derived
character_relation_targets,27:enemy:Roderick Kingsley,insert,derived
character_relation_targets,27:enemy:Scream,insert,derived
character_relation_targets,27:enemy:Silvermane,insert,derived
